client_id,pit,period,recent_successful_repayments,future_bad_probability,available_credit,balance,sum_failed_repayments ,max_failed_repayments,credit_score,external score,credit_inquiries_count,credit_open_balance,years_on_file,max_successful_repayments,missing_report,client_industry_unknown,tag_in_six_months
2525,2/2/17,first_funded+120,17340.4475,0.689109501,9834.861024,35097.09215,408.0175001,214.8661505,706,1025,43,454461,between 1 and 1.5 years,,0,0,bad
37544,7/2/16,first_funded+120,7042.072861,0.688517707,541.8969475,9494.157563,478.7405719,138.1265942,623,900.5,6,41608,between 5 and 6 years,,0,0,bad
18730,11/12/16,first_funded+180,2931.774125,0.688471205,900.5155463,14128.72809,448.277791,172.2492918,638,923,16,86534,between 0.5 and 1 years,,0,0,bad
18391,11/7/16,first_funded+180,763.4432976,0.68832425,255.593607,14818.13666,721.4359314,366.7750392,679,984.5,17,35986,between 10 and 12 years,,0,0,bad
3836,16/05/2017,first_funded+180,10646.41289,0.688322906,2815.306052,17202.63215,0,0,666,965,3,555819,between 8 and 10 years,23,0,0,bad
13471,25/12/2016,first_funded+180,6970.208684,0.687454691,120.4538545,5587.381858,0,0,688,998,6,67689,between 0.5 and 1 years,,0,0,bad
25474,22/03/2017,first_funded+120,16150.47912,0.686811764,2461.097324,17480.39632,0,0,707,1026.5,0,194362,less than 0.5 year,,0,0,bad
6279,23/12/2016,first_funded+120,4444.890543,0.686188117,3022.087368,6882.290235,0,0,626,905,31,96906,,,0,0,bad
6752,17/12/2016,first_funded+120,9951.134368,0.685935994,976.7284579,14522.40287,0,0,592,854,20,98431,between 5 and 6 years,,0,0,bad
22246,19/09/2016,first_funded+180,16693.71245,0.685530336,2916.388339,17113.33938,0,0,698,1013,1,624613,between 12 and 14 years,,0,0,bad
14586,30/05/2017,first_funded+120,10641.71117,0.685359243,1386.951918,17877.17933,0,0,652,944,9,251814,between 2.5 and 3 years,21,0,0,bad
20470,10/10/16,first_funded+180,3274.010404,0.685239339,7601.183009,2577.350392,226.5436365,221.6616705,657,951.5,5,314298,,,0,0,bad
12181,1/10/17,first_funded+180,19053.41294,0.68375778,4202.559769,21347.10166,0,0,622,899,4,280942,,,0,0,bad
13491,26/10/2016,first_funded+120,4346.722226,0.683518573,-2614.99388,28654.64308,5205.262434,310.8680424,632,914,46,11864,less than 0.5 year,,0,0,bad
26348,26/06/2017,first_funded+180,-41.5679197,0.683266624,-3657.555921,18767.58953,2229.729291,713.0008075,616,890,10,124330,between 2 and 2.5 years,0,0,0,bad
1035,22/05/2017,first_funded+180,2344.449265,0.682668693,-3251.108395,9292.308895,442.7313059,422.239595,663,960.5,10,90671,between 3 and 5 years,1,0,0,bad
8725,18/06/2017,first_funded+180,7972.921531,0.68185505,8998.092059,7263.006246,1265.065012,368.7937939,629,909.5,6,21711,between 1 and 1.5 years,9,0,0,bad
5581,6/3/17,first_funded+180,6164.56709,0.681416404,17687.47352,7735.101133,0,0,646,935,5,352358,less than 0.5 year,17,0,0,bad
2827,5/9/17,first_funded+180,16667.39193,0.681360283,72.8755756,13522.25741,0,0,665,963.5,8,89378,between 3 and 5 years,27,0,0,bad
12705,1/3/17,first_funded+180,17446.89119,0.680613317,1445.7888,17395.47425,0,0,666,965,14,698961,between 5 and 6 years,,0,0,bad
10202,22/11/2016,first_funded+120,4019.217625,0.679959015,29.35005562,7927.064295,0,0,612,884,11,325515,between 1.5 and 2 years,,0,1,bad
25482,8/11/17,first_funded+120,1309.945712,0.679828436,365.816908,9761.29782,440.5952116,439.9662502,680,986,21,206318,less than 0.5 year,0,0,0,bad
10546,21/01/2017,first_funded+180,567.4015536,0.679323959,125.7403152,9926.59959,4671.110693,460.5914292,606,875,3,161650,,,0,0,bad
2238,28/01/2017,first_funded+120,11332.42165,0.677876456,147.5172852,19858.30819,1467.046627,602.7389701,701,1017.5,29,50519,between 0.5 and 1 years,,0,0,bad
4077,15/05/2017,first_funded+180,7419.632339,0.677609458,2247.462452,7748.254768,34.50907133,37.00771043,622,899,9,127002,between 1.5 and 2 years,0,0,0,bad
11939,7/11/17,first_funded+180,9064.509188,0.677442647,14.97381578,8027.637772,159.9762535,157.329895,609,879.5,7,465456,between 10 and 12 years,0,0,0,bad
13623,27/12/2016,first_funded+180,60.97347425,0.676743656,-5213.589277,25235.40231,1786.532061,864.3216355,697,1011.5,4,289695,,,0,0,bad
1979,2/3/17,first_funded+120,7199.114168,0.676468829,8957.634251,11112.61195,0,0,682,989,13,149299,between 3 and 5 years,,0,0,bad
17722,23/06/2017,first_funded+120,2289.567283,0.675797223,19424.03556,15677.75089,1402.041421,511.7336734,736,1070,8,167629,between 30 and 35 years,0,0,0,bad
15658,10/8/16,first_funded+120,5839.893022,0.675765484,1340.061242,8595.772646,860.698598,361.6444431,657,951.5,8,474300,less than 0.5 year,,0,1,bad
16777,30/09/2016,first_funded+120,3843.870022,0.675674426,-13.30344241,4743.634582,0,0,612,884,4,271890,,,0,1,bad
9791,28/06/2017,first_funded+180,5499.103311,0.675345044,3041.82493,6968.498299,689.3168818,247.3809723,668,968,8,253458,between 20 and 25 years,14,0,0,bad
4039,15/05/2017,first_funded+180,1867.805964,0.675270183,3896.336549,1848.994537,420.7424129,207.6724818,532,764,9,50359,,9,0,0,bad
7032,18/04/2017,first_funded+120,1710.392055,0.675124579,158.1710224,7261.672267,2470.906082,467.3332551,669,969.5,18,548234,between 2.5 and 3 years,1,0,0,bad
21702,17/10/2016,first_funded+180,-12.05054542,0.674541961,-2111.597992,12178.2689,452.9503572,225.8727528,579,834.5,27,72533,between 2 and 2.5 years,,0,0,bad
8167,15/12/2016,first_funded+120,3806.659397,0.67434046,2087.015921,9973.916896,0,0,617,891.5,12,425114,,,0,0,bad
23550,7/5/16,first_funded+120,,0.673027155,-679.4136886,5800.906517,,,619,894.5,30,24333,between 1.5 and 2 years,,0,0,bad
25605,10/7/17,first_funded+180,582.0373514,0.672923403,12813.12539,7258.136905,768.9902996,443.2396292,634,917,39,36573,between 3 and 5 years,0,0,0,bad
15927,8/1/17,first_funded+180,59.14734596,0.672888745,-5456.822848,25421.0159,883.5589723,551.5245026,626,905,19,699586,between 3 and 5 years,,0,0,bad
9801,24/01/2017,first_funded+180,22021.96983,0.672042734,20035.60234,18627.53477,0,0,670,971,29,677239,between 20 and 25 years,,0,1,bad
20705,10/9/16,first_funded+180,1217.908123,0.671861691,20025.62365,-20.02663088,863.5601598,428.298173,701,1017.5,27,631391,between 3 and 5 years,,0,0,bad
15586,6/1/17,first_funded+120,22185.60333,0.671361674,872.7690256,38200.71864,0,0,643,930.5,5,85214,,13,0,0,bad
21610,15/10/2016,first_funded+180,77751.30003,0.671224156,15509.74655,18969.43993,528.5832224,526.6653785,646,935,9,152524,between 3 and 5 years,,0,0,bad
7386,15/02/2017,first_funded+180,3773.66469,0.671121544,355.1726748,19688.48031,2090.894297,445.1183501,660,956,3,158940,between 17 and 20 years,,0,0,bad
6987,18/04/2017,first_funded+120,6140.682967,0.671117567,5601.543738,9842.546302,360.8748861,362.7134189,651,942.5,16,16186,between 3 and 5 years,4,0,0,bad
44546,24/04/2017,first_funded+180,6507.003133,0.66960036,2364.645923,12838.24654,1787.036239,285.8345036,641,927.5,28,11695,between 10 and 12 years,0,0,0,bad
12226,1/9/17,first_funded+180,4398.468377,0.669492511,2385.012738,4758.513401,0,0,620,896,14,196845,,,0,0,good
18752,30/06/2017,first_funded+120,11818.54207,0.668891037,3466.172157,16699.7992,0,0,680,986,7,275817,between 3 and 5 years,12,0,0,bad
11414,16/11/2016,first_funded+120,482.0255389,0.668143519,-336.3956495,10414.30775,3071.128048,502.6617067,630,911,12,205161,between 6 and 8 years,,0,0,bad
17383,21/09/2016,first_funded+120,7032.962755,0.667996841,242.3592922,19831.68515,0,0,738,1073,50,64123,,,0,1,bad
7336,13/04/2017,first_funded+120,12251.61362,0.667762443,13113.81491,21926.24616,1529.978135,1535.360499,652,944,18,480253,between 12 and 14 years,,0,0,bad
14810,13/10/2016,first_funded+120,8114.128043,0.66698518,1031.143701,19023.40715,997.9470746,406.4691675,602,869,32,55876,between 6 and 8 years,,0,0,bad
3276,29/03/2017,first_funded+180,66.48027746,0.666792009,-1093.489538,15987.60891,687.1716942,402.377819,645,933.5,5,6161,less than 0.5 year,,0,0,bad
8709,2/11/17,first_funded+180,8598.464459,0.666622852,9418.276338,10602.36436,1697.940068,849.5551715,646,935,4,1422751,,,0,0,bad
19974,29/08/2017,first_funded+180,-43.63679482,0.666512574,-3897.218632,24295.20867,1079.884421,525.8437656,648,938,16,337797,between 17 and 20 years,0,0,0,bad
14261,27/12/2016,first_funded+180,22679.54401,0.666065336,1419.190906,28525.0573,1335.472606,658.5873948,652,944,8,1300249,between 14 and 17 years,,0,0,bad
22577,15/07/2016,first_funded+120,,0.664857269,-5078.189248,20198.21559,,,685,993.5,33,13106,between 3 and 5 years,,0,0,bad
2184,31/01/2017,first_funded+120,140.8672626,0.664006777,539.5840791,19572.0898,0,0,635,918.5,17,18527,between 3 and 5 years,,0,0,bad
18769,27/08/2017,first_funded+180,-67.38472593,0.663627157,-358.3493683,6208.991625,576.0927782,307.4530113,696,1010,2,419656,between 2 and 2.5 years,0,0,0,bad
9486,7/5/17,first_funded+180,-7.127559334,0.663187701,-3532.955509,15448.73195,512.9231122,112.939963,639,924.5,5,74791,between 3 and 5 years,,0,1,bad
3487,17/05/2017,first_funded+180,2334.329517,0.662425926,4676.414902,1214.134376,81.35105242,90.46062536,640,926,5,480922,between 1.5 and 2 years,0,0,0,bad
8996,12/3/16,first_funded+120,2785.715233,0.662363378,-589.8626153,8619.668401,451.1471875,225.3270183,639,924.5,15,344356,between 12 and 14 years,,0,0,bad
8659,18/04/2017,first_funded+120,38824.59497,0.662293348,39967.87821,-88.89174053,3653.429518,1985.794241,621,897.5,3,619429,between 3 and 5 years,,0,0,bad
12458,26/05/2017,first_funded+120,6214.786193,0.662205829,19955.82047,16604.19039,1528.171341,413.0471278,663,960.5,61,324017,between 3 and 5 years,6,0,0,bad
16610,29/11/2016,first_funded+180,15415.0915,0.662011034,15367.2932,-328.8209549,0,0,600,866,9,55758,,,0,0,bad
2198,14/03/2017,first_funded+120,4886.253544,0.661938229,3997.735133,6417.951811,965.0258266,220.4608588,745,1083.5,8,28927,between 6 and 8 years,,0,0,bad
7392,4/8/17,first_funded+120,6125.020154,0.661933322,3298.913781,6705.237232,0,0,679,984.5,8,34934,between 20 and 25 years,17,0,0,bad
15284,8/1/17,first_funded+180,-81.00373206,0.661793202,-5280.052052,25248.96886,841.5692989,842.0613811,747,1086.5,8,569663,,,0,0,bad
20014,30/06/2017,first_funded+120,3666.380014,0.661609741,-1259.331258,13316.86088,376.1942422,219.482615,635,918.5,11,254917,between 2 and 2.5 years,0,0,0,bad
24050,9/3/16,first_funded+180,1914.441838,0.660572781,1921.676097,3017.895678,137.5030954,136.525834,603,870.5,0,399529,between 10 and 12 years,,0,0,bad
5680,30/03/2017,first_funded+120,-3.82952415,0.659939442,-6529.512545,26403.0798,4358.978019,1151.55224,604,872,16,49854,between 2.5 and 3 years,,0,0,bad
17120,15/07/2017,first_funded+120,7147.581307,0.65991982,313.6315477,11768.39628,0,0,639,924.5,7,357872,,11,0,0,bad
30506,24/08/2016,first_funded+120,-9.439210347,0.659453359,8114.025985,6750.210967,220.4492802,223.1324963,600,866,0,284040,between 8 and 10 years,,0,0,bad
699,16/07/2017,first_funded+180,-23.80329027,0.659269568,851.4526202,7087.18359,1314.8122,178.9035869,630,911,19,209964,between 1 and 1.5 years,0,0,0,bad
13396,19/05/2017,first_funded+120,12186.54699,0.658854787,125.7114181,19902.29124,0,0,659,954.5,15,198036,between 3 and 5 years,11,0,0,bad
5911,6/5/17,first_funded+180,34331.65376,0.658558058,2753.14731,41982.82432,0,0,581,837.5,3,341336,between 10 and 12 years,28,0,0,bad
27167,10/10/17,first_funded+180,-21.05520126,0.658370664,-2951.166262,12934.4667,251.2802656,249.1622601,664,962,15,3495,between 6 and 8 years,0,0,1,bad
34120,17/11/2016,first_funded+120,8970.346144,0.658280504,2282.334401,12717.9574,0,0,648,938,2,5831,between 3 and 5 years,,0,0,good
6785,23/12/2016,first_funded+120,4986.222643,0.658114824,-4701.842037,44322.40212,2216.709866,880.3689957,670,971,29,146229,less than 0.5 year,,0,1,bad
19617,26/08/2017,first_funded+180,-0.159576849,0.657686136,5129.971924,4852.109756,388.7907435,83.62565895,684,992,5,60908,between 10 and 12 years,0,0,1,bad
35524,8/1/17,first_funded+180,10056.19928,0.657651641,7740.86765,7288.202653,0,0,629,909.5,1,8197,between 12 and 14 years,15,0,0,bad
21328,10/9/16,first_funded+180,1754.369363,0.657251294,-6111.174158,26262.56473,737.2133541,515.3048995,681,987.5,17,32167,between 5 and 6 years,,0,0,bad
20655,10/8/16,first_funded+180,7554.535158,0.656835594,642.8629561,9252.615414,0,0,625,903.5,4,1046,,,0,0,bad
12420,11/9/16,first_funded+120,6388.72159,0.656428735,2303.801166,12725.47607,780.3439751,478.2366791,648,938,12,289066,between 0.5 and 1 years,,0,0,bad
21541,18/07/2017,first_funded+120,-59.60149389,0.656316782,-4171.129844,24569.04589,941.7240973,650.5128835,648,938,39,176250,between 1.5 and 2 years,0,0,0,bad
37282,24/08/2016,first_funded+180,16017.51523,0.655920399,9723.336719,5247.89702,1936.554675,484.2849166,551,792.5,34,852837,between 20 and 25 years,,0,0,bad
15297,19/12/2016,first_funded+180,14821.06706,0.654548874,-88.51288047,11750.81105,0,0,630,911,2,54198,between 6 and 8 years,,0,0,bad
42076,14/11/2016,first_funded+180,3318.262432,0.654110181,-1196.412905,26300.52564,1093.135768,1099.791097,644,932,11,667510,between 6 and 8 years,,0,0,bad
9620,7/3/17,first_funded+180,9636.935059,0.653624434,622.2655192,14447.92183,0,0,610,881,-1,120826,between 2 and 2.5 years,20,0,0,bad
38764,22/10/2016,first_funded+180,2911.733641,0.653476852,2686.391308,2319.058195,0,0,585,843.5,6,149238,between 3 and 5 years,,0,0,bad
11023,16/06/2017,first_funded+120,8964.730547,0.65321759,983.4828179,18677.44499,0,0,643,930.5,12,5715,between 8 and 10 years,12,0,0,bad
4806,3/8/17,first_funded+180,8783.18148,0.653125874,14546.6552,5568.145889,2153.630144,561.8200579,678,983,2,69798,between 10 and 12 years,,0,0,bad
25299,27/09/2017,first_funded+180,0.553090471,0.652543782,-3369.910955,18341.39756,424.6441943,422.3928848,652,944,2,302899,between 25 and 30 years,0,0,0,bad
8990,18/05/2017,first_funded+120,5222.868657,0.652446099,-1522.221581,21644.87899,1134.1268,876.3776465,654,947,7,65427,between 3 and 5 years,0,0,0,bad
8457,2/8/17,first_funded+180,1289.987024,0.652402399,27.03221047,7944.613688,703.1132618,206.2739994,654,947,12,159544,between 6 and 8 years,,0,0,bad
5887,26/02/2017,first_funded+180,-2.651492715,0.651933973,-4866.70574,24811.44094,5229.683145,901.0369218,640,926,25,175891,between 8 and 10 years,,0,0,bad
27675,3/10/17,first_funded+120,2576.470182,0.65172271,-799.8201686,13790.3038,2366.322637,351.4092205,661,957.5,8,84410,between 8 and 10 years,,0,0,bad
9160,2/4/17,first_funded+180,13692.09725,0.651525839,5818.475045,12982.45695,0,0,661,957.5,16,108170,between 8 and 10 years,,0,0,bad
27675,5/9/17,first_funded+180,71.16050303,0.651413899,-3870.822558,15180.9395,2730.634686,355.3177225,666,965,9,84616,between 6 and 8 years,0,0,0,bad
42193,7/2/16,first_funded+120,,0.651311021,1234.448117,8787.884771,,,617,891.5,3,55912,,,0,0,bad
4973,4/12/17,first_funded+120,5558.554808,0.650833401,3128.983391,16865.16654,520.1214944,335.8561375,713,1035.5,15,132783,between 14 and 17 years,0,0,0,bad
6063,25/04/2017,first_funded+180,5678.426628,0.650298507,9821.340107,5954.653537,3970.046358,666.4014566,677,981.5,8,2563,between 8 and 10 years,0,0,0,bad
21071,14/07/2017,first_funded+120,3062.079092,0.649496882,3199.002377,2780.403424,264.1903619,268.7366059,659,954.5,6,197435,between 3 and 5 years,0,0,0,bad
17383,20/11/2016,first_funded+180,7219.621474,0.64940989,-1559.892858,21768.68194,1656.639292,523.2043556,735,1068.5,48,64068,,,0,1,bad
10047,5/10/17,first_funded+120,6362.102457,0.648695184,-1272.183518,21172.67235,1156.423393,659.6274197,635,918.5,6,48405,,0,0,0,bad
4405,30/05/2017,first_funded+180,-59.95541412,0.648624161,-5042.185629,24808.62288,3151.719989,880.4321892,641,927.5,26,81171,between 3 and 5 years,,0,1,bad
24144,28/09/2016,first_funded+120,6089.506201,0.648533026,1299.617499,3313.923582,0,0,603,870.5,30,473396,less than 0.5 year,,0,1,bad
18781,14/09/2016,first_funded+120,4193.369121,0.647928354,1602.256347,8285.557841,2001.758177,246.5231788,621,897.5,16,32072,between 2.5 and 3 years,,0,0,bad
4621,21/03/2017,first_funded+120,6939.510867,0.646897349,4148.504162,15795.95318,4078.921255,417.685919,636,920,19,977272,between 3 and 5 years,,0,0,bad
454,18/04/2017,first_funded+180,59.74551099,0.646621487,-2012.099485,12122.78915,131.5181462,127.4821008,658,953,33,65628,,,0,0,bad
17033,22/11/2016,first_funded+180,5898.022295,0.646292284,3386.015866,5104.525451,0,0,632,914,10,44511,between 6 and 8 years,,0,0,bad
1181,17/03/2017,first_funded+120,609.0160542,0.645504071,-680.5970957,15629.61166,4805.609188,859.0460128,694,1007,9,276187,more than 35 years,,0,0,bad
2876,24/01/2017,first_funded+120,7203.280481,0.645494155,2749.227547,16296.17433,0,0,635,918.5,38,69622,,,0,0,bad
13525,26/10/2016,first_funded+120,13771.05238,0.645208115,258.7230952,19717.40852,0,0,662,959,12,448179,between 5 and 6 years,,0,1,bad
25299,29/07/2017,first_funded+120,694.2157704,0.644485811,-2204.151426,17430.71169,426.8827615,420.8048107,659,954.5,2,303019,between 20 and 25 years,0,0,0,bad
23236,31/08/2016,first_funded+120,3527.026729,0.643998738,7806.982941,2074.205549,0,0,643,930.5,3,5359,less than 0.5 year,,0,0,bad
12686,11/3/16,first_funded+120,3415.726784,0.643845259,2227.859131,2848.06168,0,0,656,950,0,140968,between 1.5 and 2 years,,0,0,bad
17722,22/08/2017,first_funded+180,-15.69701684,0.643685472,17318.94663,17806.17672,1407.603278,509.9225422,742,1079,10,167159,more than 35 years,0,0,0,bad
20487,19/10/2016,first_funded+180,7569.853057,0.643613734,2641.521389,6667.278719,388.1969793,216.2987357,708,1028,3,661729,,,0,0,bad
29438,17/09/2016,first_funded+180,23513.46612,0.643578941,-7979.650514,5785.845002,0,0,700,1016,67,259934,between 2.5 and 3 years,,0,0,bad
9414,31/01/2017,first_funded+180,26.39073246,0.642154594,-1533.587723,6550.5062,223.0426519,224.5659645,615,888.5,19,22547,between 14 and 17 years,,0,1,bad
9620,5/4/17,first_funded+120,6055.606631,0.641575784,9893.683448,5047.454062,0,0,604,872,1,120691,between 2.5 and 3 years,17,0,0,bad
14810,12/12/16,first_funded+180,8.896542738,0.641416917,-1711.329786,22042.44803,998.4503511,403.8145966,602,869,30,56026,between 6 and 8 years,,0,0,bad
26309,10/9/17,first_funded+180,415.4497846,0.639802155,1950.899599,8101.795604,6272.494209,579.7179639,622,899,18,936727,,0,0,0,bad
22901,20/09/2016,first_funded+180,4539.957804,0.63915073,1047.923182,4037.724476,0,0,626,905,2,184509,between 1.5 and 2 years,,0,0,bad
30613,14/09/2016,first_funded+180,9857.680614,0.638880722,1702.737399,7541.362401,0,0,,-34,,,between 3 and 5 years,,0,1,bad
4018,27/03/2017,first_funded+180,4317.421164,0.638872275,-2695.121479,22599.42705,2095.103275,255.3434196,635,918.5,20,8917,between 1.5 and 2 years,,0,0,bad
19617,27/06/2017,first_funded+120,1302.626523,0.638726167,5535.777745,4478.411048,392.3239227,88.58234868,675,978.5,4,60731,between 10 and 12 years,0,0,0,bad
12019,26/05/2017,first_funded+120,24616.41087,0.638257111,17393.46094,32561.12926,829.2566178,611.3212071,707,1026.5,6,419717,between 3 and 5 years,0,0,0,bad
11961,21/01/2017,first_funded+180,12303.25814,0.638032389,-2912.594298,33605.68177,1785.907143,647.4823563,654,947,41,43895,,,0,0,bad
6785,21/02/2017,first_funded+180,-53.37383185,0.637502401,-11057.28666,51568.47706,2216.701609,874.7601537,669,969.5,26,146226,between 1.5 and 2 years,,0,1,bad
6359,22/03/2017,first_funded+120,6985.141322,0.636103324,1038.547747,12350.92986,0,0,648,938,31,35809,between 3 and 5 years,,0,0,bad
15906,8/6/17,first_funded+180,14.49270848,0.635968866,-5173.636357,25190.40878,3144.827942,1160.352993,568,818,48,463253,between 8 and 10 years,,0,0,bad
20470,8/11/16,first_funded+120,3384.906805,0.635357869,7700.153875,2319.319159,230.3839901,225.9908131,655,948.5,1,314471,,,0,0,bad
